"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"5:31:13.9561825 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9563409 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\rpcss.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:13.9573468 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9576772 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9578049 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\kernel.appcore.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:13.9623953 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9626828 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9628470 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\rpcss.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:13.9644325 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\twinapi.appcore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9648118 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\twinapi.appcore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9649365 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\twinapi.appcore.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:13.9716805 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\WinTypes.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9720952 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\WinTypes.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:13.9722538 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\WinTypes.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.0494287 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.0498102 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.0500018 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.3514685 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\MrmCoreR.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.3518258 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\MrmCoreR.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.3519818 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\MrmCoreR.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.3970403 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\OneCoreUAPCommonProxyStub.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.3974660 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\OneCoreUAPCommonProxyStub.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.3979553 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\OneCoreUAPCommonProxyStub.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.4073386 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\biwinrt.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4081124 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\biwinrt.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4082930 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\biwinrt.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.4159771 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4166283 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\ole32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4176268 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\ole32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.4285260 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\Windows.StateRepositoryCore.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4288908 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\Windows.StateRepositoryCore.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4290425 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\Windows.StateRepositoryCore.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.4365667 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\ContentDeliveryManager.Background.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4372594 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\ContentDeliveryManager.Background.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4381263 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\ContentDeliveryManager.Background.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.4424583 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\sspicli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4427302 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\sspicli.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.4428519 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\sspicli.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5135458 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\policymanager.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5138929 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\policymanager.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5140313 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\policymanager.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5167501 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\slc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5171133 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\slc.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5172687 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\slc.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5236643 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\wldp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5240928 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\wldp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5243068 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\wldp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5325604 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\wincorlib.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5328362 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\wincorlib.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5329587 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\wincorlib.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5370669 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\cdp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5431642 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\cdp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5433602 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\cdp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5516977 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\umpdc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5520565 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\umpdc.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5522075 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\umpdc.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5643411 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\sppc.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5646920 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\sppc.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5647887 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\msvcp110_win.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5652368 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\msvcp110_win.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5653835 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\msvcp110_win.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5654888 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\sppc.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5722633 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5728953 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\propsys.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5768081 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\propsys.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5806370 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\dsreg.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5810179 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\dsreg.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5811625 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\dsreg.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.5858135 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\cryptsp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5861554 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\cryptsp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.5862872 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\cryptsp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.6116850 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\Windows.Storage.ApplicationData.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.6125910 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\Windows.Storage.ApplicationData.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:14.6127430 AM","backgroundTaskHost.exe","4860","CreateFileMapping","C:\Windows\System32\Windows.Storage.ApplicationData.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:14.7063720 AM","backgroundTaskHost.exe","4860","CreateFile","C:\Windows\System32\logoncli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
